Marca temporal,Clase,Fecha,Hora,AM_PM,Hora_24,Apellidos_enc,Nombres_enc,ID_enc
2024/11/02 8:51:37 a. m. GMT-5,2,2024/11/02,08:51,0,08:51,gAAAAABnTFMghWTyDy6S506_cc2mDTnjIEF9cL-2Xq91QNkrFOWBbviGSy0QvgIMBRgZ5ejMhB71mdF18H2J0bWiZaq70mZ9YZg2AtDJk_qttP7K0fJf7pw=,gAAAAABnTFMgy1GZkeNwFDB8a7ldENdxE1asos3gF7-Asg1ynD3baIW0CiuqlVa9YC-3LKUIbKSB2_O9LyqlQF1fAPaTT_teWA==,gAAAAABnTFMgj3DFiiY29HepSH18NiSx37cd2QxXM0520dMdaDriNMqy172gzR3gVapgS88cZajwmFPM4-XcpuV1nP_oJqqfxw==
2024/11/02 8:51:50 a. m. GMT-5,2,2024/11/02,08:51,0,08:51,gAAAAABnTFMgFjbTlq8ErSr9VVsRKJfgo_OblLoCTc90nUaZQsLBOVUdFAxyq5uyLjJVh64fYmcKTiqH19VuRN95gCK8zRDUfl_XYFIl9QnUzP8eqL_dyhE=,gAAAAABnTFMgRlGZqyJR6Mme8iPt9TA83d-ClnGCT21cFNx3vHALCSytE_jZxizjA_3wvski9E5igRdoklYulIrwnn50PZC7Ww==,gAAAAABnTFMgRt6C5bcgmA9jxRPtgotZ-_jPyIJjJCkPYYj6UMonY7X__v3amNhRzTV4V7KZ6dpWidxA3bzeraT4uZHCW-D-qw==
2024/11/02 8:52:25 a. m. GMT-5,2,2024/11/02,08:52,0,08:52,gAAAAABnTFMgA8qdt-CBr1VkD-NrnkmXzjOK9yRVJhCqJKPeV8wtjSQn2zSIOberj6pdT_t0wSVbsSbFHnQOVlUlSbmY9JiTCr44vZoVBA-Zt-kjvqGceKE=,gAAAAABnTFMgdhC6KazdBoLVfZ95ycJW03jnkvktOVhd0eODS970zDfe8KAXiIDpjvz8SM0SX7ulMP3GobXCluWdyDMY2lEntg==,gAAAAABnTFMgcPrzXwDvJLfegjHH4yBFGDEK4qS1VuKJ-hqSHN2K9S7h0-mGyX5G5IRYvWneShdCKYaYFr8jPHXpQTUWeV2l6g==
2024/11/02 8:52:47 a. m. GMT-5,2,2024/11/02,08:52,0,08:52,gAAAAABnTFMgfwIJKDMTV26g9CM1jS6uUejJfIOcA-7ohobHJMsWavBEad1YxjoXHXCUuhcxcG87Df-O_jZdY-D5DglBl8p2_w==,gAAAAABnTFMgv4F7M_j9GceamLAiCSn8Zy8BJGMtj4QD8LRbYNE-5OqnrQ7BakNkpV4zX8Ugw4m6Mr4wRvBevEmsBmtkgJpXQA==,gAAAAABnTFMgMMxZM1G-NhRjvDDOeqJC1nvBFEAB4kLTw1Fx2EwzqKdZ8Y00NTrAcYkvrzOnyub8BmXb6suDiwwBYoZ4fAmuZg==
2024/11/02 8:53:06 a. m. GMT-5,2,2024/11/02,08:53,0,08:53,gAAAAABnTFMgDr9VNreU4AVTJD3WIZRWsPZT3AjJX5ZaQsoH5YR47IpIhp1VcSnHfXykyGzatcE0qgPkX1CmsCDGiDSCNm9PreFSUJ6GA-nNcqs3ekbzmHs=,gAAAAABnTFMgma9ngaifJvoERcOWhxfVf1zkw6yO8SWvDilbSS6sHKlOfwn8tA72ZbYQ4n4q5p6iBnEmeyT0xPnxJeooMX77Yg==,gAAAAABnTFMgUgSM2ZOcMYOWCAO70d6BVRvnW84fgrybRFmd0tTgamzg-XzxRBdVc5q80jYkTO5kiBEXRf8RnsCxSPGUuR1_aw==
2024/11/02 8:53:07 a. m. GMT-5,2,2024/11/02,08:53,0,08:53,gAAAAABnTFMg55nlM8WLG7Vfyt1EjqZNYohHnLKIuGlgISC5guC1X7u9VP8nM4x5H98ZHyAuzPPntk7vxVGcw_TVEryxbZuaomaopK7f8OF7RAEtSwwmTK4=,gAAAAABnTFMgG1GSw8VR4Pq2QAqWZ5KDxQeEYaXrE3JT_uhhdzpC10yNIjCV0CaxpPADQVLRjaWPRsut3zj4L9l-7LZWJlCeOA==,gAAAAABnTFMgQHrEn8YOkou45bb9-fT8WjTOUHTrdv_G3inh4FL-Jtr_YzZ8kuwkQJZPYgVbrLw-eRf1ZLMdkpvPEx5l9RZhrw==
2024/11/02 8:54:23 a. m. GMT-5,2,2024/11/02,08:54,0,08:54,gAAAAABnTFMgieoI7KDnNHbBvoMtagQVJR-wZi2w0Qqx9LCwpvBS5h9NgLLDxMRtEMa4jtblZ3rMLNNuQynYtNB_bqVqLcISn9jdaVkFj8afB2hN38XMfNE=,gAAAAABnTFMgwaFjCPJazhFSltW1md4K8Hj8_vggYYY54zahuL_6TFRQfoSTpMX1N-kb3a56FRtXPeVw3yKuvGogNkkN-EKz_vh11cm0zyPjq0KbO9oqtR0=,gAAAAABnTFMgDmsdjS-PDA_nSGWK2iQKagmslhY0HPG8p-wDPUSPYV9hi86niSz62Nf37qBUZOyJgfiN4pKYix3pHxUm9CYIrQ==
2024/11/02 8:54:56 a. m. GMT-5,2,2024/11/02,08:54,0,08:54,gAAAAABnTFMgh7XIj-s6LmykwGyrgT4TeOwNMIsYEKuSa6DMl_zqpkfNnY9JkvJiEhSQRp9oFCC2XKUWl2Ps6Gdg1LU9xyLR3w==,gAAAAABnTFMgDyY8ZQWRKkbXpimBgL1qOEtMqIDJG8vQhBgem-jo8fpvM6x5rRkLRG7PR0U1TIUjkpAR4CFh5RGj5FFGTV6wcg==,gAAAAABnTFMgtXRxv2VCOoKBy0LKFbiapT8m8k2FLr0jFmbFaPt-cKUh3MsERukpkfWLl3HtuzLsDe900x7BL3PfBwD4bfRzQw==
2024/11/02 8:56:33 a. m. GMT-5,2,2024/11/02,08:56,0,08:56,gAAAAABnTFMgP4_oparnWwRNaiWYSAllUuOJ2YNwxpYIE1Y8el0hHOwPeeHNWJ90BH89WNLcCjfF8ZKOTbhSdLlWw3LzJ8vHVaEMwYwco61JpcMybYDq3cg=,gAAAAABnTFMg2A1vEo9LdRqo7DeW4iVNzIiCPtrtSZgUIxzXNC_d8tA3JMiXfNGhUdXO2IPurwTyWF3uk7jmx2mMMZ4bh8gEiA==,gAAAAABnTFMg5e9RX-kgMcoB3jvmD3VrPTZRArb09HQbMLqsWdCadM2PCaEntRjxMp6ZAJhudWfXEdjsY3HzEFbfFJCSQWz-BQ==
2024/11/02 8:57:32 a. m. GMT-5,2,2024/11/02,08:57,0,08:57,gAAAAABnTFMgYbNIWI4jLQfxDQH2n-eeE39pbad3IAV7tiB830zIWsBuTBoMkcuXWBKg1PXtshKZnaGV4wztXSPe5F0W6dq6Dw==,gAAAAABnTFMgIrYxiALL5kvdXmkkqX6_c6AsvyTJdLiJjyQG-5npVPRRs3A6_j8yXVOIDUxl7UJxJaGsHAFrSiRUDnrkZKeKkk8oW-c_5W8HL3ep_ftVJz0=,gAAAAABnTFMgngiYV2F1S1l0nx1vClAzkb_I96_RaYtW77tbkKOoGVqb2geRuTaeEYGjn4KJraK5ttd4MMGv54KB56adhdKG0A==
2024/11/02 8:57:39 a. m. GMT-5,2,2024/11/02,08:57,0,08:57,gAAAAABnTFMgS3W_1Qd6Sll0P4VLcR6xCrjj4wN7uvz1YkuqQoPHeoX5m6L3HWmG8TWEk2eBakdsWvbeRfu-VJ7xl_9x3B7BBQ==,gAAAAABnTFMgz9dcAkggZPrcLAn0QEPkCVzjesnFpOE4apQMv38Dd8lt8ZUdhU68U070u389trAw-TIe-CnfUq80RePRmjJiEg==,gAAAAABnTFMgfApemLUSv0rCoOVQNZCLl64so-dUTx4-1c31sKktX97vU3Pt7qWPiGf8FPx9QMRxi5Ta7X1qFbFSX5F0Q7LJZA==
2024/11/02 8:59:21 a. m. GMT-5,2,2024/11/02,08:59,0,08:59,gAAAAABnTFMgRxGxvFQEWmDMty45FS5cG1851dJ7BXaDW8H2BeiPPFQN1Wo7FYQ9B3RZqfOgG2uvqykf46IAH6MHcqT-QLs-9g==,gAAAAABnTFMgbL-N5AbOeLVExIzresZ4FXhnVL_kL0GEGz7eiDMdBZ9H_4aESUD4ZUnIGO6n0sqC0uGfSgGGAVGaLofPlKvhm96YprBpH2PTG3NpQFaC55s=,gAAAAABnTFMge_NmTiZHB7RuH3UQgw7NkMHDo9_0RLi87ZmhywjASeFMunpTC2RgTaGyxbGcwRP7sYfuxeDjGPowtNzKsCLBkQ==
2024/11/02 8:59:22 a. m. GMT-5,2,2024/11/02,08:59,0,08:59,gAAAAABnTFMgrZF9KKBL9lxW7hW3pnDzaiT3lsb5RJb6NAb5YUctCIQyQZTtyrBem8JSJ8EcFd5gvXS_P7UxTqUGbZ7n7PlmHg==,gAAAAABnTFMgrOxRaYkeAxfzh2500LQE3hC5Ssbpp86uUImXrqYij8akk4H-Tq2WHKpsEKWW1Ak8gTztEkNjQrEyI4Wj2cDiQxyQNqTuUPIwtd9fdGRmR2Y=,gAAAAABnTFMgqv5tfGhlM4UsADxdyAcGR_20tl6gGGA6Zk_3qOABruKjkIF0Xe8b8PzVCIBspza8rCedW5TK70T7TABzG-n4KQ==
2024/11/02 8:59:22 a. m. GMT-5,2,2024/11/02,08:59,0,08:59,gAAAAABnTFMguS16TVzyTF6kqmY3b9GwZnlLYI5Vo0eI_mp-AImo40YUDDLgNsHNck9KdDIFR6CfPukoBadfKGfnsbBzKKc_Qw==,gAAAAABnTFMgRrW_2qLFC1vtXgUmtgBrJIngD_uoTLvRItADRZVZPgRMT6z6_Wp5cVbg5mRggY4ScRMmIvAjng26gn5n28vv6F8_tl14XGT0Y3bYR4_OmIE=,gAAAAABnTFMgxgGW-EFzE_d9m5AomN8gS5_qAx2TbovAn5ZXLX3nmYw2zW39_4bIyUSMUf--JUIp69MKc3i9Ad7WYTzRZNygog==
2024/11/02 8:59:56 a. m. GMT-5,2,2024/11/02,08:59,0,08:59,gAAAAABnTFMgRH_GevD0JqmMY4IC5P4AEhp-05_282foliIdWOueU5UPLJJl2hHIaKqhg2_ziMLZ7fgphrlwakROf9KdrE5Xz96nBqAZYf7UIxlEWyfAMLc=,gAAAAABnTFMgdOX26lso3f9FYSctZ2SXoP2vcfULivPVq3GffIzhYA8TNwYZaIx0syUq_yo9o5SY_S8_4jmUluUnRkOMUfgwBg==,gAAAAABnTFMgrOp-hSvPdNq4VtgcrV3g8wefUvWvmo_2ecVK3jgnUolhzX_EBpLOpWbSRDHW-zU9uFt5xDHsNnUdkJLXH6Nt8g==
2024/11/02 9:00:10 a. m. GMT-5,2,2024/11/02,09:00,0,09:00,gAAAAABnTFMgNbgJ6t8kBuqen9XLkzdJd_alGpsEha8EZgeaQuxuKblJgNDSf9mgwaO2DMd55OWIMhHTtWs4Xugrpd7j7ElRxA==,gAAAAABnTFMgwcZvO2zhNUPdOn1C6bJMnm6g41_HPtgqfhwbCk3x0vdvtPP5ikb46uLmazyrJEucmmR9n-yYpFgbnxzLQ8UmoA==,gAAAAABnTFMgknOft5546AD3oMaSJBRn5MWRFy0N5IA443L0yWosfujPvap57F01ZqgMUK3lC85bVGd-DgQaWZVPNGB3l8exdA==
2024/11/02 9:00:19 a. m. GMT-5,2,2024/11/02,09:00,0,09:00,gAAAAABnTFMg-DTp_B6xJeEhoaJmmriOpl3I9D4zGWw0_ls4t8QexttaLw6PXWMxF5uYCDDs2sEWlz8hOS3fNZhZXuUKXL-lzw==,gAAAAABnTFMg8nk0k8NH2UJ5v1p5foKqKIGy81F3vNyPyoZiD2JYbzWksZNNpK_tD-WdWSzkqzvVFFCAVHo7nT3oXkgYFbfJXQ==,gAAAAABnTFMgCg4xva0reqsjzQtYCDpPuYbHPboIhC0TZBldHyctL-cLVhHhqvKyIcfGph5Ikrq0jOXk-uxmN3FfP9RBfn7dvg==
2024/11/02 9:00:26 a. m. GMT-5,2,2024/11/02,09:00,0,09:00,gAAAAABnTFMgCltHtVWoR0SeOlV2QfbBCS9l-bnF39XaKpb71Q_NIhpp_fSyJ2VwGMlmOvQI8vrwNtA2_bpZq25Tu5v3Si_cscCO6SmYA9gqiereIE7BdwE=,gAAAAABnTFMg6KJEJvDNzCjWwTVntlIPuhiCpMM7qk-llcb-_0sAeJnlpI1_a8twO3qVh0VeoCcVF7SfWsIk964GcaiZwlM9_A==,gAAAAABnTFMghP8Ljz-vGX0Xg9W1Dq9KckUoxcAcMDjgLb3ap0rDYDAthHGKYG2-0LfxNYRse1E5m6n2VrwFRoBMguA-PdGU8g==
2024/11/02 9:00:32 a. m. GMT-5,2,2024/11/02,09:00,0,09:00,gAAAAABnTFMgLQ_yS6BkzbM1Uz3E03kIrdIxcwr5-NCqjeU5vX4OMFXQmD7SLxfNmpR-uT0Nt_7UyeCEjKK-Yck2aiCuNwzArwuLRx41-3qGYeAvSiEm1XA=,gAAAAABnTFMgRBQrzKdYxDuHhlOvZG41mdOWjvt_HQ5Q-UxpKme-VHile7-nDUH8k2shpOzg8rlu1WBOYN6GY6HupRDrcqnrEw==,gAAAAABnTFMgiEnEhv5SbJvA1Pu02ciCSsQB7Zb2w0SAbcCieoDdd--36YM73hJIMcS8prUh3QMjD3l-TO7JDSkSWPGJ_RxHrA==
2024/11/02 9:00:35 a. m. GMT-5,2,2024/11/02,09:00,0,09:00,gAAAAABnTFMgOFsjZk9ppAiiVmWFXCasfjLNV0dIFa8ameINeelVRTdcm5iFeiWCBLRCCa86v3ER6PcV-Qtgny3uZHMHzO854g==,gAAAAABnTFMgfSCFqxIj7Nbr8l5O451MGjxKhLX83iSiY_75o2a_mzJpknLwYUkRt_apXjDL2LQn4qi7YwxZuqdzbMxC6uZGDq1L1i7Fr8e2Y70m3G0GuH8=,gAAAAABnTFMgRAuK8_padYt5dDrOm_gLfOtEKYwGNtubV5uCKi4066LgsLqzyHf2wp3GdvxOkiwFa3LLYSxitVcitoMevqjoIQ==
2024/11/02 9:00:46 a. m. GMT-5,2,2024/11/02,09:00,0,09:00,gAAAAABnTFMgYVsEbMyFgEE5krPbwg686RsYpKfIv03k5a0iHuE1P-3OV8rTgnhl0bBkp7yUradGDCy6D2w7LDbjv_jz3Bs0hA==,gAAAAABnTFMgfrJO8rTBa_Vnl1Rm3PyRhCGzTom_tDke1IFuZoLnMEX5vwq4Vz0pFpj9WDCIiTLEYFeYLCyIRROa1isz0zSAmg==,gAAAAABnTFMgC4Bkmm0TbNBvSJQbgdMfzzTChGodyFXXeVB1Z9_p5wwAeYmmJTHFsEXhhSgwWtCDtOnBLoEpxCCH_jE8NbbOgg==
2024/11/02 9:00:47 a. m. GMT-5,2,2024/11/02,09:00,0,09:00,gAAAAABnTFMg3zi-cjMs3eRgKbZYlUDdDeqMCYKbP9xB9zZQ2bEFGmLp-ZA5IonQtjrxGqwdnfFuJX83dpC3l8UHUN2o5e9hXw==,gAAAAABnTFMgIJO2fcZvUIgayx3z4tozKoj4Jg9BqWed4gMGsv-oHaC7tHRX-wE1zd6XbySNWH-PeW2O_baZubtZTCLk5LWyVli5dNYBy9mYrXNjnT9H3Vc=,gAAAAABnTFMgIPq939-ZMk66913WzbCxETRrMbDVXGGPPDp5Z4x7RcxluVoklSx4TOZiRZyORzJF641YiufHGIKdEKDRFu_dYg==
2024/11/02 9:01:05 a. m. GMT-5,2,2024/11/02,09:01,0,09:01,gAAAAABnTFMgpDv5gS4sepmhq15UiDO3Syzgx9nDCEekPEfacStAno4pwin8d2JW3RLFxlmzfRrj48fbwDRZoqQhUMfPeVnB2A==,gAAAAABnTFMgN-R2fZkwxdvOygqaZSv6IufGQgeh-GNZksOX8ACZ-jDdkqVeRPb9e-2soO3InuNBN9HmXa6k1JcTfAqUW7Tf5g==,gAAAAABnTFMgCgNXmEEBtC_hBE8GjDDS8Ymzz0XwXB66gso2Sx5xsK1_bEg3b0oSBA_X089006G2MDetYRK6oL_CwmRIDKUtcg==
2024/11/02 9:01:17 a. m. GMT-5,2,2024/11/02,09:01,0,09:01,gAAAAABnTFMgB6f_FnLmuGFBIr1c30S-8ICjKvbErH9io2Igf3G9j7wGGXOrikyFu-lD7G2fxNQTNKK7irv7MNSjcpQ9kqvaRw==,gAAAAABnTFMgO0TwfkpE1k6QF4vLAVXw4h0t07OZHy3tgqHWGtqamJClvSo06LVldJVECf7LEedMsA-xraPb5A5EnCgfCpARTNeVnHBBojT_6Gs5P7r43Z8=,gAAAAABnTFMgWJKa_K_qu8h3LqnrHFZ9yLSqVEMvfB56bkKiD0FVg32n_chL5W0D_QL24bBBWTyi8v00x23NFbCwzwNm58WeAw==
2024/11/02 9:02:04 a. m. GMT-5,2,2024/11/02,09:02,0,09:02,gAAAAABnTFMgkP8ZvH-vOU9YK1C9AlGWsLLylYEEziqZI-8MLg6Cy5f-x_Fq-tPxGihHt9t6tgwyPtdHzKViARb86nXLgF0prw==,gAAAAABnTFMgtpUbi4aCb4AkErvRtLXCWYvAMQ-sCx68TojgJqMUhFDN2BSvPVMThfFZJ7Qd98LsaR-5HInVy0RxOIeYTrziKg==,gAAAAABnTFMgKWe10180aMavQwQ7cuTWkmzFxkikzm9sefICrTJjC9kEuJNzthX8HmYQhza0xtaOJwBWDCB0ohsPxDHRDaNPmA==
2024/11/02 9:02:09 a. m. GMT-5,2,2024/11/02,09:02,0,09:02,gAAAAABnTFMgMaT56FJBnDUg4DRdpx8z6dUcKVqyQM3Y8zwNaKobylJugBU7ydm3FyzNhd1QnSusD7nWaaQhDpvTrzME1fM8TrAtr_a7h0PithQ4amof3x8=,gAAAAABnTFMgEXrckH2U200SdoDxU7T1Rpw6bGZFTYbmkz7Uj9l4QVwwyVnso3RNuMIuUFKfZ4L-cBv8LngKnD2SOmdGirlskQ==,gAAAAABnTFMgbvMaBeim6e04Ci89U-pBZ0miKA0jW3vbpQVArlLkHA2mDWFMSxfsOIku_oGZPorMBPzjXf6NCDUB0SH8siivHQ==
2024/11/02 9:03:04 a. m. GMT-5,2,2024/11/02,09:03,0,09:03,gAAAAABnTFMgUE5NXF3afI4jAcIDierzNvuieiBW48OOrwHTC3_qWsizODfv0rnv7c8TE3Atysn-hi-VuQPUxOXn9CEtQ91xaw==,gAAAAABnTFMgiqCMLaX8b-ankBhslajcZqe3WB3QqDkdCqgPLYoyUdFgjElaZdinYrm9bFi4g9Km_7bYFeiH0sfS6suor2Y8Jw==,gAAAAABnTFMgSP0QeuSzwComfNtoOgwQSICgj0EAdft4Cxn8yy8sIlcnfXta7_vFjrFS5EXT387c5WAy8XplZkbB-nItrSwfuA==
2024/11/02 9:03:28 a. m. GMT-5,2,2024/11/02,09:03,0,09:03,gAAAAABnTFMgGnpJ3Hd0wmagpQBVNQYNzi8N4s0Z32_t8rFYKj9QF7O2SMxvgDoop2ETm4hFSah4WCSU7gVIpem0jYlqnNF9yshMSg3n5KsBpp4ZbJ08c0s=,gAAAAABnTFMgXPR_6Q4PDDHfSeM98dd9JHvuIbIS18WvMxTDceJ9q211Zl5d4n3ooNlwhAsDegWBCC1nTREzbsQwxmg8WVxSRg==,gAAAAABnTFMgeDMqDfRCWD-W5xuGNZks8Kbo_Px7aKeeF57FKSBcbgQvL7RuHM4fOGSQYYkDmiROWiqciZVWRgjZu0R8Kp__3w==
2024/11/02 9:04:21 a. m. GMT-5,2,2024/11/02,09:04,0,09:04,gAAAAABnTFMgnWRfVByNlNNMBK6P40dopgzvbMAAjxq-ZP--RIp3vdqSZIoToxUpO4Af_VRTcRho-NZupHJZHJw_wh0vLS6564KfI2iSB5CSUk_8qgScSfg=,gAAAAABnTFMgbYlm57d9Vh3g2E909-IbrxADEHU-cVIP_IVvELCBRIxz7GOG8yairc1xjIwg8xSA_QxAfvD1uCFs0kTsS6RfrfYJZem_gc7oPDo83ycqxUc=,gAAAAABnTFMg0NdqkWYP8HYMT831Q9-hzLQStLaDhd__fu-daiKO3XWZcvXWCLJJUUcnYVarmfbaFD0lMB7WKBztR5_c5HMLkw==
2024/11/02 9:04:52 a. m. GMT-5,2,2024/11/02,09:04,0,09:04,gAAAAABnTFMgyumFR8bKyIuOMZCOJK11oD6OJTQJ_49Uz8b3Zj9Tg-pRIYL6vU0HWrIqe77RhXr-UWONzeWhFXhVQaGTAfP721xFtGCeMdwhGrKV5JFQnzM=,gAAAAABnTFMgDzq6RGBYhTrjo0RSw9UJQKwPPLjDJKs-0mxbwhNkDZsVGIpyq7kUrlR-fVg-E7MBjhJf1obnmIvFl074jfgncz8wrbR6n7K21grlWTuNlao=,gAAAAABnTFMg_5WvZn_GVjhbZyZLiDXEgo9GnXev77eDRo6WNcBqBUWpfm8PDn7OVwpti6JBDYqhUhbcLB7kWJsvrQXXNFeE2A==
2024/11/02 9:06:49 a. m. GMT-5,2,2024/11/02,09:06,0,09:06,gAAAAABnTFMgNq5qh9RNkDv9ph06Rk76odkSIlPUa97bl6iRlMQlYdTZQkd_25e9Y98JFBw3cFDE6_iGM0ISoMdFj1f6R0JTxw==,gAAAAABnTFMgXCgy8bxUzu2ZRLu1yNy_nqNPycfSRyd_t_ogi-0wsWsjJFZvFDd-DnF5LiCEf9ILICyMhpoGy6wnVdpJUDPkkA==,gAAAAABnTFMg-q6UXOLFnxamlzj3MojpwilzNykArYXcGci6OKVDSaLFOhURvcE3wMNXcx0iez-a5mhgi073MtwktQz__3tJ7g==
2024/11/02 9:07:06 a. m. GMT-5,2,2024/11/02,09:07,0,09:07,gAAAAABnTFMgJqBo_wJqJBxoJJj5Lqayu9hklm7u5QvJbNBh-DgEDIYCVs6Sgn5Me5LBhC4BMMQ4M88De8xKv4bxZMqGp6AQKA==,gAAAAABnTFMgIeZPPnLkCKL1EscnCQIvGrNCi8YmRwHqWCsGizTVYQBljHYlerjTQvHoXXkgEwgzTvI-jZ46LpBL6C5ltX4o6U4wAQ74xtoYOVglsipdgeo=,gAAAAABnTFMgM9V9fzx5__IPakw8Wqw2D9bboFLkoLExovtFJUsyLwgFIwRQIWgip17Lya40yHo9BKLqqRWWA8u8goemuf_1Vw==
2024/11/02 9:07:24 a. m. GMT-5,2,2024/11/02,09:07,0,09:07,gAAAAABnTFMgpVhqKU71c4UFouQ-qJjJpwFm7antUbgPThNbeA4WpC62KKC9NxrwXyc4jtWJFFzno-HsKDT7Cc-bl_e7mIyIsw==,gAAAAABnTFMgyR6sSnhY1su3P6vPkTpDWqm6dIrvSvlarNN4WCNB8rTzX-YErg4R72aEaoN1P-JTpXIrgHW_AqhkoikLfDjTaQ==,gAAAAABnTFMgL8-avTYpKWEFD4g5eWFGZPUYWgzPl0u3Wu1aHzA0JonHuRTwpy179B10KWttEudXEQEYvFUFJYsx9uh7RdnqkA==
2024/11/02 9:07:53 a. m. GMT-5,2,2024/11/02,09:07,0,09:07,gAAAAABnTFMgHgG1ioj48y8oiwRKtYDWD5Br54pcPzbyOfRzyt26Pcct2hN2F3H6Ucq7v8_9vBJokiX2cn27rr6B-6fwg6-jQt6Qj1iM1k_mEg09Idsmi64=,gAAAAABnTFMgjIUQPArMhNyIKD4CskO6RSdiaTXsuUMWnHP867puITMJXXZwlF_YgwBM5_3ZUUQpcYc0-Z2Co_b_BLfxipXBYw==,gAAAAABnTFMgrCi2eWwdR6X00Y-PcXOcfcKX2ZDMsl9sj1CwgETKLxO5tC5F2gVWytBmdZOn6G17-c7Sp1PqStdRHcbsbf3SoQ==
2024/11/02 9:08:52 a. m. GMT-5,2,2024/11/02,09:08,0,09:08,gAAAAABnTFMgk620p22pPJEYCTUg1E7w3o7A0rIPZUD6O0olNPCWYGJ4FiGOefWySjorRWiwRuvDIb1V8Cv3vaXgNrQV02ZQXA==,gAAAAABnTFMgZZw8LhNuoO9vRXvhQwzFJzk7iejxbv3uAuUx6xXGMoPXkKplRbMDLEfrLvGVjo0IGzUtFQhzBOwZVsmGlBf7gw==,gAAAAABnTFMgbj8ymgvqRR8wCWm4Gk1_BYBQw2uBIf5E6jk5sL-QtxL2m6SQUlMsGoGp2qdes1VBZag4YTsHuTq37AHfxP9QBA==
2024/11/02 9:09:08 a. m. GMT-5,2,2024/11/02,09:09,0,09:09,gAAAAABnTFMg_DWHhc3dUii2Cbn2WGxRoXSNR3_W5PbIE9CkN9zyTxOUzoXsp8jTTLcKmNLOUfrCHuNDG0IT6Q_VaQNAZFZp_w==,gAAAAABnTFMg00ahP4DpAIYL4hVItoOyvvdAUq6Ms1Wb03KA2Y6zAra3Aulogc17CsD-kYwYwooWlJ_yfxWhPizzIHQxFJSGUA==,gAAAAABnTFMg0lS9qtaz0aCtP7Yb2prtFzjRl4w1lYK1PmpRzgGKui4eR_sYXYIjyDvWrGQMgYmTJfzFP05LzTqozpjjhUKtzA==
2024/11/02 9:11:37 a. m. GMT-5,2,2024/11/02,09:11,0,09:11,gAAAAABnTFMgr9DAtxYzKKo2KGhuKGHf7Tcy7-fMC0EHjdTy-TFZDZYxwjuwVOX8Qp410OF2t0fZQVf_OwYDZOEXrFvNzqbuJQ==,gAAAAABnTFMguhynHMpwjhCO1RJ1fkOSdi_l277PWKFUJOo6t7AT0XNoVeGoWMcTpnNdpwenwjFd8NtQlcoWCOkrfSe9LwmxXw==,gAAAAABnTFMg8jXs-hMXH7Bx_vukNJbOijSQ5Io26cwEnBRZ6tiULAFOmEEZgkDmfzTQMLv0dQRf5JXLMvSOSJnoihzRoXisoA==
2024/11/02 9:12:19 a. m. GMT-5,2,2024/11/02,09:12,0,09:12,gAAAAABnTFMgAD0otGQGoNk5PSFfB0llYZIOBAABwNkrc-TSpN0sDBY6BUSfGIrt--SPKWIJrr95r5LPFjGShCKww5rHecXMWw==,gAAAAABnTFMgeXc99CcSZcM1HCs0-nE5E4HrKbrFXSdwaHLhiwnh9SKV79bmRQzYmItWuESdjher8aFitaGcKpNtyVm1CsiGlA==,gAAAAABnTFMgnyvYS5dQUaj8qNeSA90R5WniK9_1BTBmR5t2iM-aUfslej_9QBZZo6ygh1lmLI2nnNB7auQ-6Xfv9mFKZcXnvQ==
2024/11/02 9:13:08 a. m. GMT-5,2,2024/11/02,09:13,0,09:13,gAAAAABnTFMg4d7LMSC8FU0WoD-p45mZ0FG9ZMLPk7T-dgtEL-7evjPSW_I8C1rMtV1hERyQwnuwSnn0fowPGnxnDXKPye3xew==,gAAAAABnTFMgJlyn6REOEAweCl233shreZDEy5YYjN9N1fSARWdw8Jg7MkTYLTEUTqTG_1gEtflQRLnE6GeP8Icj8trTXTIACA==,gAAAAABnTFMgf2Og5ikE7z304k1veP9tvpPanBNHtuG1NwoKdmVfZ3gvya4hOPu6ByGZEm6YL4Ip7X3Dl3pEmgx4uwDyL6b-ZQ==
2024/11/02 9:13:41 a. m. GMT-5,2,2024/11/02,09:13,0,09:13,gAAAAABnTFMgSUlSI7cwVhZ0wOM01HgjR6mnYMDwRSF-VqIeqI_yaF4rE7YgF_23AgMcADFtCMicfLCqGH6i8NLSOjUxxmr2sUUzqekhELYhm-gldz3r_Y4=,gAAAAABnTFMgNNgQHloAVSmMhPovFWLOkZS4Zmpw_XzwNNmbQjBrrMHLlUNQbzhaof0obNjrFsTtWSXy5cgEPHxEtROogrKCPw==,gAAAAABnTFMgQ7DiTfDdZGbFDiluImbCG8FO_CsXySCU3-ecUJKehdkNJcBqIgyeRmHkSPttFO5f_45UO7YLYfZDKh237ouCXQ==
2024/11/02 9:13:47 a. m. GMT-5,2,2024/11/02,09:13,0,09:13,gAAAAABnTFMgYhR81PDa--3w1YpqIKc5xFAWce_NaSRVU4rOJQ4MHoiOClt3qLftzw6JrFdbQi86XE3QCf5ZrI3VmnD30h2TjQ==,gAAAAABnTFMgFm3cIxjlA5qNzN3qKrcLiZpIAhCtwP_ktxUQBHDeYxYeQarqyO0-4LHG_pYONbv_4pvxX6qlEnxwXMOTOX1sXg==,gAAAAABnTFMgU1DCx1FTszMUBTGh6jjJlvvElo989FQrvJOSjP_dB1Rs02a7fFZasVE6gJZzRertSKg2FVGbEO8FTi7HBajvMQ==
